30, 80, 4.0636768551264515
30, 60, 3.2151625787311366
30, 100, 4.158724238153027
30, 120, 3.975140172099189
30, 140, 4.269231950619066
30, 160, 4.970928239815952
30, 180, 3.843611895058519
30, 200, 3.4885297415883456
30, 220, 2.3941420024358764
30, 240, 2.1293293742242705
30, 260, 2.6804183508813884
30, 280, 3.45017190303149
32, 60, 3.977685101401748
32, 80, 2.973270718535844
32, 100, 3.5506838422472757
32, 120, 4.150786364213314
32, 140, 3.552309527568392
32, 160, 3.799552459771101
32, 180, 2.70886311847953
32, 200, 3.130691911252087
32, 220, 1.9893705844830023
32, 240, 1.9848666966668183
32, 260, 2.2113586062452075
32, 280, 2.5334244839356272
34, 60, 2.8601849258463448
34, 80, 2.9968248565410045
34, 100, 2.4831194082465755
34, 120, 3.2358800745358303
34, 140, 2.527252953202636
34, 160, 3.0916807151489913
34, 180, 2.4420012130075017
34, 200, 2.0760401171012877
34, 220, 2.0988055145311706
34, 240, 1.3822712732906433
34, 260, 1.9944757388006633
34, 280, 2.3486485017586665
36, 60, 3.4313336552713984
36, 80, 4.4088771373292435
36, 100, 2.8734819927591344
36, 120, 2.443209073565248
36, 140, 4.6992922831984565
36, 160, 3.637294173917862
36, 180, 3.349472497038857
36, 200, 2.316799200546141
36, 220, 2.643674488113375
36, 240, 2.1278891004231197
36, 260, 2.5257724643115442
36, 280, 3.384106521110634
38, 60, 3.3716103744881813
38, 80, 2.419768072031335
38, 100, 2.031901569644385
38, 120, 3.1635786131558166
38, 140, 2.8233387360169218
38, 160, 2.4822693103821862
38, 180, 3.099077584811372
38, 200, 1.8177796934174644
38, 240, 1.3258089892940599
38, 220, 1.5785308138800906
38, 260, 1.976300507171492
38, 280, 2.235111220041648
40, 60, 4.547087509134896
40, 80, 3.9653894984182574
40, 100, 3.1777894306180245
40, 120, 5.109491452824769
40, 140, 5.212621090432126
40, 160, 2.8231775614978787
40, 180, 3.1072363815071893
40, 200, 3.139319062543123
40, 220, 2.397082211746333
40, 240, 1.7415051343194285
40, 260, 2.340782723320754
40, 280, 2.8922765710030727
42, 60, 2.3153811361108585
42, 80, 2.1935594529635005
42, 100, 2.0622565617897397
42, 120, 2.8959385561544897
42, 140, 2.6843485432819527
42, 160, 3.0730312895091734
42, 180, 4.3243256454257395
42, 200, 2.965845856013662
42, 220, 1.5658039442227012
42, 240, 1.918915973565106
42, 260, 2.335757580642316
42, 280, 2.464291973983196
44, 60, 2.229135297603995
44, 80, 2.820929051429021
44, 100, 2.850302477333011
44, 120, 3.722452520564792
44, 140, 3.672930835488147
44, 160, 3.7221685169090044
44, 180, 2.977468376531859
44, 200, 2.4345303394642133
44, 220, 1.7653191183925694
44, 240, 1.534342634861063
44, 260, 2.044122261191391
44, 280, 2.018365861191794
46, 60, 2.1091779841654477
46, 80, 2.625678700574843
46, 100, 2.559096549731269
46, 120, 2.617196696147955
46, 140, 3.5778024596989546
46, 160, 2.9743055307129977
46, 180, 2.3171323799942196
46, 200, 2.7171746203507836
46, 220, 1.782313512893356
46, 240, 1.6567336520666727
46, 260, 2.166533658514133
46, 280, 2.135706074046909
48, 60, 1.8760849556036467
48, 80, 1.9299504409362915
48, 100, 2.1512929178046765
48, 120, 2.6878124335177964
48, 140, 2.6463748038676536
48, 160, 2.0475715016202947
48, 180, 2.7322521574016707
48, 200, 1.5946287532589105
48, 220, 1.477404911031089
48, 240, 1.1611765544602046
48, 260, 1.8621057621983454
48, 280, 1.667374908390907
50, 60, 3.581769669179965
50, 80, 2.9393362985723113
50, 100, 2.891964434447572
50, 120, 3.514936788934625
50, 140, 3.754394414059696
50, 160, 3.7772164486078723
50, 180, 2.7197045054608986
50, 200, 2.5120559994806535
50, 220, 2.1323623594166246
50, 240, 1.838545828425073
50, 260, 1.992784852586319
50, 280, 2.3884670974045066
52, 60, 1.960844377546899
52, 80, 2.6427413406489917
52, 100, 2.0825097745994956
52, 120, 1.9968249940651972
52, 140, 2.975053311386474
52, 160, 2.363530391149268
52, 180, 2.3569240504946025
52, 200, 1.8824366186940331
52, 220, 2.0650033164680743
52, 240, 1.8405443379932684
52, 260, 2.072322524737238
52, 280, 1.7129811185390154
54, 60, 2.149955020645321
54, 80, 3.7994634050714646
54, 100, 2.3448101073860306
54, 120, 2.6219467059852857
54, 140, 3.0935176864986875
54, 160, 3.4986307866203843
54, 180, 1.9929087695868575
54, 200, 1.8761890643371624
54, 220, 2.2781897130592896
54, 240, 2.312349925871249
54, 260, 1.969376497128892
54, 280, 2.725206253982161
56, 60, 2.6397737454208934
56, 80, 2.5487693941768352
56, 100, 1.815098455580731
56, 120, 2.927422169591277
56, 140, 2.9940860840375927
56, 160, 2.5284448885063386
56, 180, 2.344546342608858
56, 200, 2.2496901476109095
56, 220, 1.5357706644430411
56, 240, 1.5463079005664397
56, 260, 2.5463049426312114
56, 280, 2.4372587614876107
58, 60, 2.3165425020655803
58, 80, 2.9865046195544918
58, 100, 2.429322881452855
58, 120, 2.508181014281379
58, 140, 2.372915565476716
58, 160, 2.6870868730922317
58, 180, 1.5307179238091242
58, 200, 1.5099321590869015
58, 220, 1.490174679632909
58, 240, 1.8459961478166718
58, 260, 2.0226613804292946
58, 280, 2.38931845085226
